primitive_instance,display_name,count,time,eval_direct
"/phylanx/dot$7/9$81$34","dot(81, 34)",100,22940160,1
"/phylanx/dot$8/9$81$38","dot(81, 38)",100,14426458,1
"/phylanx/dot$9/9$83$29","dot(83, 29)",100,35694437,-1
"/phylanx/file_read_csv$0/8$22$11","file_read_csv(22, 11)",1,197755714,-1
"/phylanx/function$0$read_r/8$21$8","function/read_r(21, 8)",1,198189486,1
"/phylanx/function$1$als/9$26$8","function/als(26, 8)",1,471614990,1
"/phylanx/identity$0/9$45$21","identity(45, 21)",1,70588,-1
"/phylanx/identity$1/9$46$21","identity(46, 21)",1,107357,-1
"/phylanx/identity$2/9$47$21","identity(47, 21)",1,66648,-1
"/phylanx/if$0/9$57$19","if(57, 19)",1,63662,-1
"/phylanx/if$1/10$95$1","if(95, 1)",1,472534393,-1
"/phylanx/inverse$0/9$72$53","inverse(72, 53)",10,3631204,-1
"/phylanx/inverse$1/9$85$53","inverse(85, 53)",100,6804628,1
"/phylanx/lambda$0/8$21$8","lambda(21, 8)",1,198139622,-1
"/phylanx/lambda$1/9$26$8","lambda(26, 8)",1,471580605,-1
"/phylanx/len$0/10$95$4","len(95, 4)",1,165583,-1
"/phylanx/list$0/8$22$36","list(22, 36)",1,107068,-1
"/phylanx/list$1/8$23$9","list(23, 9)",1,113176,-1
"/phylanx/list$10/9$52$35","list(52, 35)",1,81562,-1
"/phylanx/list$11/9$53$35","list(53, 35)",1,74227,-1
"/phylanx/list$12/9$54$33","list(54, 33)",1,89613,-1
"/phylanx/list$13/9$55$33","list(55, 33)",1,41840,-1
"/phylanx/list$14/9$91$9","list(91, 9)",1,108215,-1
"/phylanx/list$2/9$34$38","list(34, 38)",1,63609,-1
"/phylanx/list$3/9$35$38","list(35, 38)",1,62727,-1
"/phylanx/list$4/9$37$35","list(37, 35)",1,104167,-1
"/phylanx/list$5/9$38$35","list(38, 35)",1,103737,-1
"/phylanx/list$6/9$39$35","list(39, 35)",1,47797,-1
"/phylanx/list$7/9$40$35","list(40, 35)",1,52205,-1
"/phylanx/list$8/9$43$26","list(43, 26)",1,88652,-1
"/phylanx/list$9/9$44$26","list(44, 26)",1,113710,-1
"/phylanx/random$0/9$43$19","random(43, 19)",1,279081,-1
"/phylanx/random$1/9$44$19","random(44, 19)",1,333798,-1
"/phylanx/set_row$0/9$72$25","set_row(72, 25)",10,7236035,0
"/phylanx/set_row$1/9$85$25","set_row(85, 25)",100,37719994,-1
"/phylanx/set_seed$0/9$42$9","set_seed(42, 9)",1,140210,-1
"/phylanx/shape$0/9$30$27","shape(30, 27)",1,124002,-1
"/phylanx/shape$1/9$31$27","shape(31, 27)",1,92635,-1
"/phylanx/slice$0/8$22$5","slice(22, 5)",1,198077280,-1
"/phylanx/slice_column$0/9$78$41","slice_column(78, 41)",100,9718040,1
"/phylanx/slice_row$0/9$65$41","slice_row(65, 41)",10,1066699,1
"/phylanx/store$0/9$61$17","store(61, 17)",1,548643,1
"/phylanx/store$1/9$62$17","store(62, 17)",1,360333,1
"/phylanx/store$10/9$79$25","store(79, 25)",100,14051187,1
"/phylanx/store$11/9$80$25","store(80, 25)",100,14160085,1
"/phylanx/store$12/9$81$25","store(81, 25)",100,40824990,-1
"/phylanx/store$13/9$82$25","store(82, 25)",100,47227029,-1
"/phylanx/store$14/9$86$25","store(86, 25)",100,16848606,1
"/phylanx/store$15/9$89$17","store(89, 17)",1,32959,1
"/phylanx/store$16/9$90$17","store(90, 17)",1,557682,1
"/phylanx/store$2/9$65$27","store(65, 27)",10,2149753,1
"/phylanx/store$3/9$66$25","store(66, 25)",10,1899223,1
"/phylanx/store$4/9$67$25","store(67, 25)",10,1602090,1
"/phylanx/store$5/9$68$25","store(68, 25)",10,4786069,-1
"/phylanx/store$6/9$69$25","store(69, 25)",10,5360905,0
"/phylanx/store$7/9$73$25","store(73, 25)",10,4657176,-1
"/phylanx/store$8/9$76$17","store(76, 17)",1,70885,1
"/phylanx/store$9/9$78$27","store(78, 27)",100,18436661,1
"/phylanx/transpose$0/9$61$32","transpose(61, 32)",1,128181,-1
"/phylanx/transpose$1/9$62$32","transpose(62, 32)",1,68326,-1
"/phylanx/transpose$2/9$68$42","transpose(68, 42)",10,635533,1
"/phylanx/transpose$3/9$70$37","transpose(70, 37)",10,647626,1
"/phylanx/transpose$4/9$71$33","transpose(71, 33)",10,563867,1
"/phylanx/transpose$5/9$81$42","transpose(81, 42)",100,5528909,1
"/phylanx/transpose$6/9$83$37","transpose(83, 37)",100,5432668,1
"/phylanx/transpose$7/9$84$33","transpose(84, 33)",100,4749290,1
"/phylanx/variable$0$sys_argv/0$0$0","variable/sys_argv(0, 0)",2,10824,1
"/phylanx/variable$1$ratings/9$29$16","variable/ratings(29, 16)",3,5526,1
"/phylanx/variable$10$p_i/9$40$16","variable/p_i(40, 16)",100,59044,1
"/phylanx/variable$11$X/9$43$16","variable/X(43, 16)",313,248918,1
"/phylanx/variable$12$Y/9$44$16","variable/Y(44, 16)",133,144648,1
"/phylanx/variable$13$I_f/9$45$16","variable/I_f(45, 16)",2,1734,1
"/phylanx/variable$14$I_i/9$46$16","variable/I_i(46, 16)",10,3264,1
"/phylanx/variable$15$I_u/9$47$16","variable/I_u(47, 16)",100,31868,1
"/phylanx/variable$16$k/9$48$16","variable/k(48, 16)",3,5541,1
